,Sample,208Pb,,23Na,25Mg,27Al,28Si,31P,PO4,34S,35Cl,39K,43Ca,47Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,65Cu,66Zn,75As,78Se,88Sr,95Mo,107Ag,111Cd,112Sn,137Ba,238U,bottle_number,date_collected
17,31,8.899,,4469,7332,41.4,1293.0,1154.0,3.53726896997094,19.74,8.634,1032.0,27040.0,2.903,0.5,0.5,32.44,2.56,0.5,9.815,84.57,11.91,0.5,0.5,86.4,0.5,0.5,0.5,0.5,13.56,0.5,bottle1,2016-03-01
18,33,6.719,,4643,7609,15.95,1363.0,924.2,2.832880400387472,21.28,10.27,1059.0,27840.0,2.37,0.5,0.5,26.41,0.5,0.5,2.723,55.14,225.3,0.5,0.5,89.55,0.5,0.5,0.5,0.5,12.12,0.5,bottle1,2016-03-01
19,35,307.0,,4277,7224,221.5,1281.0,1622.0,4.971793994187925,19.29,8.384,960.8,26960.0,4.59,1.148,0.5,2540.0,43.34,0.5,1.082,655.8,149.4,0.5,0.5,89.37,0.5,0.5,0.5,0.5,19.74,0.5,bottle1,2016-03-01
20,37,1.238,,4578,7812,4.862,1386.0,1115.0,3.4177252179528583,23.39,9.72,960.5,27750.0,2.459,0.5,0.5,6.363,0.5,0.5,6.471,67.29,75.51,0.5,0.5,95.57,0.5,0.5,0.5,0.5,14.2,0.5,bottle1,2016-03-01
21,40,0.5,,4559,7633,10.87,1337.0,1212.0,3.715051985792703,21.15,9.435,948.8,27740.0,2.47,0.5,0.5,60.27,0.5,0.5,2.127,37.62,69.47,0.5,0.5,90.03,0.5,0.5,0.5,0.5,13.03,0.5,bottle1,2016-03-01
22,43,66.89,,4454,7614,115.2,1326.0,932.0,2.8567891507910885,19.87,9.308,1006.0,26960.0,2.876,0.5,0.5,598.2,26.89,0.5,0.5,88.2,166.4,0.5,0.5,83.86,0.5,0.5,0.5,0.5,11.41,0.5,bottle1,2016-03-01
23,44,3.522,,4482,7510,20.7,1316.0,1140.0,3.4943558282208596,21.19,9.314,928.0,27320.0,2.513,0.5,0.5,73.04,3.79,0.5,0.5,57.06,21.65,0.5,0.5,89.82,0.5,0.5,0.5,0.5,12.23,0.5,bottle1,2016-03-01
24,45,4.373,,4251,7261,21.92,1357.0,1128.0,3.4575731352922183,20.62,9.279,991.7,26460.0,2.967,0.5,0.5,196.1,2.241,0.5,2.246,38.07,290.3,0.5,0.5,88.52,0.5,0.5,0.5,0.5,15.07,0.5,bottle1,2016-03-01
25,46,16.77,,4358,7384,25.73,1257.0,1077.0,3.301246690345496,19.33,9.0,986.5,26740.0,3.073,0.5,0.5,276.5,5.584,0.5,1.429,146.3,196.9,0.5,0.5,86.17,0.5,0.5,0.5,0.5,12.31,0.5,bottle1,2016-03-01
26,47,0.5,,4505,8055,8.13,1326.0,960.4,2.9438415240555376,19.09,8.813,1031.0,27730.0,2.312,0.5,0.5,21.77,2.307,0.5,0.5,221.9,72.77,0.5,0.5,83.69,0.5,0.5,0.5,0.5,11.2,0.5,bottle1,2016-03-01
27,48,4.777,,4638,7610,6.842,1400.0,1043.0,3.197029060381014,21.82,9.759,970.9,28810.0,2.115,0.5,0.5,26.92,0.5,0.5,22.07,113.2,154.3,0.5,0.5,94.19,0.5,0.5,0.5,0.5,13.73,0.5,bottle1,2016-03-01
28,51,1.499,,4536,7636,9.459,1307.0,1129.0,3.4606383597029384,20.85,9.422,987.5,27200.0,2.287,0.5,0.5,64.7,1.598,0.5,1.624,17.73,105.6,0.5,0.5,89.27,0.5,0.5,0.5,0.5,11.79,0.5,bottle1,2016-03-01
29,52,0.5,,4394,7288,17.05,1253.0,1198.0,3.672138844042623,19.06,8.574,1021.0,27330.0,3.033,0.5,0.5,20.95,1.136,0.5,0.5,3.319,3.446,0.5,0.5,84.88,0.5,0.5,0.5,0.5,12.44,0.5,bottle1,2016-03-01
30,54,22.93,,4312,7440,63.07,1265.0,1179.0,3.613899580238941,19.82,8.657,986.6,26760.0,3.213,0.5,0.5,291.6,1.807,0.5,1.537,127.5,142.0,0.5,0.5,86.0,0.5,0.5,0.5,0.5,13.09,0.5,bottle1,2016-03-01
31,55,1.92,,4441,7240,10.69,1278.0,1126.0,3.4514426864707786,18.41,8.546,1047.0,27080.0,2.912,0.5,0.5,33.75,0.5,0.5,0.5,36.39,41.37,0.5,0.5,88.98,0.5,0.5,0.5,0.5,13.92,0.5,bottle1,2016-03-01
32,57,0.5,,4653,7609,18.83,1282.0,1218.0,3.733443332257023,21.92,10.22,967.7,27330.0,2.574,0.5,0.5,17.26,0.5,0.5,0.5,78.92,14.45,0.5,0.5,90.35,0.5,0.5,0.5,0.5,12.86,0.5,bottle1,2016-03-01
33,59,0.5,,4520,7513,41.2,1303.0,1262.0,3.8683132063287053,20.4,9.256,958.7,26860.0,2.644,0.5,0.5,28.22,1.217,0.5,1.298,24.1,57.28,0.5,0.5,92.16,0.5,0.5,0.5,0.5,13.74,0.5,bottle1,2016-03-01
34,63,0.5,,4299,7396,10.62,1252.0,1155.0,3.5403341943816597,20.06,8.794,980.6,26840.0,3.203,0.5,0.5,12.64,0.5,0.5,1.202,115.6,2.876,0.5,0.5,85.79,0.5,0.5,0.5,0.5,12.89,0.5,bottle1,2016-03-01
35,65,21.56,,4478,7356,77.75,1370.0,1065.0,3.2644639974168554,19.21,8.574,1059.0,26960.0,2.751,0.5,0.5,430.3,13.95,0.5,29.53,46.05,600.5,0.5,0.5,87.31,0.5,0.5,1.447,1.48,13.93,0.5,bottle1,2016-03-01
36,66,2.22,,4396,7339,28.02,1250.0,1300.0,3.984791733936068,19.71,8.734,1018.0,27170.0,3.419,0.5,0.5,0.5,0.5,0.5,3.583,33.11,80.84,0.5,0.5,86.18,0.5,0.5,0.5,0.5,15.11,0.5,bottle1,2016-03-01
37,67,8.211,,4381,7434,6.535,1323.0,814.7,2.4972383274136263,19.08,8.607,997.5,27220.0,1.96,0.5,0.5,225.2,4.589,0.5,2.848,10.78,163.2,0.5,0.5,86.0,0.5,0.5,0.5,0.5,11.24,0.5,bottle1,2016-03-01
38,68,0.5,,4391,7249,17.51,1256.0,1282.0,3.9296176945431065,19.24,8.761,1013.0,27220.0,3.161,0.5,0.5,0.5,0.5,0.5,1.662,55.43,62.37,0.5,0.5,90.6,0.5,0.5,0.5,0.5,15.95,0.5,bottle1,2016-03-01
39,69,1.31,,4315,8817,8.181,1309.0,977.2,2.995337294155635,22.07,9.362,969.3,26660.0,2.66,0.5,0.5,17.63,4.016,1.167,1.64,272.4,84.54,0.5,0.5,83.06,0.5,0.5,0.5,0.5,11.43,0.5,bottle1,2016-03-01
40,71,0.5,,4456,7596,14.36,1273.0,1087.0,3.3318989344526964,20.03,9.46,990.8,27160.0,3.002,0.5,0.5,19.58,0.5,0.5,1.509,391.2,73.54,0.5,0.5,85.88,0.5,0.5,0.5,0.5,11.64,0.5,bottle1,2016-03-01
41,72,3.547,,4492,7477,18.16,1412.0,534.2,1.6374428802066519,18.91,8.75,1066.0,28060.0,1.496,0.5,0.5,319.9,10.45,0.5,1.78,131.2,18.86,0.5,0.5,90.39,0.5,0.5,0.5,0.5,10.51,0.5,bottle1,2016-03-01
42,75,8.275,,4775,7783,15.08,1325.0,921.4,2.8242977720374562,22.21,10.31,1022.0,28200.0,1.84,0.5,0.5,36.37,3.348,0.5,3.584,167.7,359.9,0.5,0.5,92.45,0.5,0.5,0.5,0.5,11.74,0.5,bottle1,2016-03-01
43,76,5.089,,4526,7527,27.42,1267.0,1209.0,3.705856312560543,20.43,8.913,1039.0,27680.0,3.153,0.5,0.5,73.17,1.463,0.5,1.292,10.41,66.96,0.5,0.5,85.1,0.5,0.5,0.5,0.5,12.19,0.5,bottle1,2016-03-01
44,78,0.5,,4472,7359,11.06,1276.0,1134.0,3.475964481756539,18.66,8.715,1028.0,27560.0,2.783,0.5,0.5,18.97,0.5,0.5,1.301,37.18,11.1,0.5,0.5,85.21,0.5,0.5,0.5,0.5,12.47,0.5,bottle1,2016-03-01
45,79,1.213,,4312,7316,8.91,3656.0,846.5,2.5947124636745245,18.84,8.758,1511.0,29590.0,2.762,0.5,0.5,0.5,0.5,0.5,0.5,33.12,55.55,0.5,0.5,53.69,0.5,0.5,0.5,0.5,1.866,0.5,bottle1,2016-03-01
46,80,0.5,,4583,7591,7.94,1357.0,1153.0,3.53420374556022,21.65,9.735,959.8,28160.0,2.405,0.5,0.5,28.1,0.5,0.5,1.511,87.84,17.76,0.5,0.5,92.06,0.5,0.5,0.5,0.5,12.54,0.5,bottle1,2016-03-01
47,82,1181.0,,4477,7300,933.3,1462.0,1819.0,5.575643203099775,19.81,9.166,938.8,26920.0,8.437,2.385,1.008,2323.0,338.2,0.5,3.272,1096.0,227.3,1.231,0.5,96.61,0.5,0.5,0.5,19.53,21.29,0.5,bottle1,2016-03-01
48,83,31.7,,4542,7395,50.79,1273.0,1069.0,3.276724895059736,19.38,9.017,1030.0,27430.0,2.736,0.5,0.5,470.4,6.839,0.5,0.5,276.6,64.01,0.5,0.5,87.44,0.5,0.5,0.5,0.5,12.25,0.5,bottle1,2016-03-01
49,84,0.5,,4324,7282,13.61,1309.0,1048.0,3.2123551824346146,21.12,9.23,974.5,26730.0,2.802,0.5,0.5,76.45,2.496,0.5,3.388,471.1,87.35,0.5,0.5,83.99,0.5,0.5,0.5,0.5,12.32,0.5,bottle1,2016-03-01
50,85,0.5,,4236,7269,10.08,1217.0,1105.0,3.3870729738456578,19.19,8.556,965.0,26300.0,2.883,0.5,0.5,7.428,0.5,0.5,0.5,2.305,48.31,0.5,0.5,84.61,0.5,0.5,0.5,0.5,12.16,0.5,bottle1,2016-03-01
51,88,4.776,,4597,7635,262.4,1267.0,1294.0,3.9664003874717473,23.04,9.757,959.0,28040.0,2.931,0.5,0.5,582.5,14.24,0.5,1.398,1099.0,39.41,0.5,0.5,93.03,0.5,0.5,0.5,0.5,15.53,0.5,bottle1,2016-03-01
52,90,2.217,,4412,7306,12.89,1247.0,1181.0,3.6200300290603815,18.33,8.63,1014.0,26740.0,2.713,0.5,0.5,11.43,0.5,0.5,0.5,63.22,45.9,0.5,0.5,84.76,0.5,0.5,0.5,0.5,12.89,0.5,bottle1,2016-03-01
53,93,635.7,,4529,7336,843.0,1342.0,2010.0,6.161101065547305,18.52,8.816,1009.0,27500.0,6.171,1.395,1.689,4499.0,58.3,0.5,12.54,3040.0,453.5,1.028,0.5,88.29,0.5,0.5,0.5,14.7,19.71,0.5,bottle1,2016-03-01
54,95,12.49,,4377,7176,164.7,1388.0,1314.0,4.027704875686148,19.55,8.77,1033.0,26520.0,3.664,0.5,0.5,1787.0,12.0,0.5,1.285,74.81,955.2,0.5,0.5,91.33,0.5,0.5,2.847,2.762,21.58,0.5,bottle1,2016-03-01
55,96,0.5,,4370,7345,24.6,1210.0,1211.0,3.711986761381983,19.89,8.975,1009.0,27130.0,3.214,0.5,0.5,12.62,0.5,0.5,0.5,1.643,4.87,0.5,0.5,85.07,0.5,0.5,0.5,0.5,12.59,0.5,bottle1,2016-03-01
56,97,76.88,,4550,7567,106.3,1285.0,1189.0,3.6445518243461414,21.08,9.19,922.8,27070.0,2.676,0.5,0.5,164.8,10.23,0.5,17.26,99.4,146.0,0.5,0.5,89.81,0.5,0.5,0.5,0.5,13.89,0.5,bottle1,2016-03-01
57,98,0.5,,4366,7316,14.15,1307.0,1130.0,3.463703584113659,19.59,8.605,1004.0,27630.0,3.061,0.5,0.5,0.5,0.5,0.5,0.5,14.3,70.74,0.5,0.5,86.98,0.5,0.5,0.5,0.5,12.74,0.5,bottle1,2016-03-01
58,100,1.398,,4373,7415,17.87,1292.0,1081.0,3.313507587988376,20.46,8.837,1007.0,27440.0,2.918,0.5,0.5,41.75,2.503,0.5,2.132,97.47,144.6,0.5,0.5,85.79,0.5,0.5,0.5,0.5,12.14,0.5,bottle1,2016-03-01
59,101,0.5,,4540,7438,17.78,1379.0,1129.0,3.4606383597029384,21.26,9.418,952.1,26930.0,2.484,0.5,0.5,45.42,2.694,0.5,7.433,59.81,101.7,0.5,0.5,92.99,0.5,0.5,0.5,0.5,14.24,0.5,bottle1,2016-03-01
60,102,9.344,,4334,7253,22.31,1248.0,1105.0,3.3870729738456578,18.63,8.436,987.1,26420.0,2.864,0.5,0.5,179.2,3.61,0.5,0.5,68.24,60.78,0.5,0.5,83.87,0.5,0.5,0.5,0.5,11.5,0.5,bottle1,2016-03-01
61,104,0.5,,4636,7521,13.56,1332.0,1220.0,3.7395737810784637,21.39,9.408,1034.0,27240.0,2.524,0.5,0.5,62.41,2.495,0.5,1.238,7.211,85.82,0.5,0.5,94.23,0.5,0.5,0.5,0.5,14.13,0.5,bottle1,2016-03-01
62,105,14.51,,4410,7710,73.74,1249.0,1156.0,3.54339941879238,19.59,9.008,999.1,27120.0,3.532,0.5,0.5,293.7,16.57,0.5,1.702,162.0,126.6,0.5,0.5,83.28,0.5,0.5,0.5,0.5,12.47,0.5,bottle1,2016-03-01
63,106,8.105,,4365,7237,65.05,1242.0,1184.0,3.6292257022925414,20.04,9.061,991.0,26710.0,3.201,0.5,0.5,38.19,1.648,0.5,1.727,39.39,94.0,0.5,0.5,83.96,0.5,0.5,0.5,0.5,12.45,0.5,bottle1,2016-03-01
64,110,21.26,,4371,7245,90.87,1196.0,832.5,2.551799321924443,18.47,8.521,978.0,26620.0,2.132,0.5,0.5,531.4,33.79,0.5,0.5,52.46,498.1,0.5,0.5,84.18,0.5,0.5,2.86,2.853,12.7,0.5,bottle1,2016-03-01
65,111,0.5,,4336,7323,16.82,1238.0,1176.0,3.6047039070067814,19.42,8.689,993.3,26790.0,3.033,0.5,0.5,36.06,1.493,0.5,16.1,16.48,86.54,0.5,0.5,85.5,0.5,0.5,0.5,0.5,12.54,0.5,bottle1,2016-03-01
66,113,2.9,,4371,7306,47.18,1246.0,1113.0,3.411594769131418,19.09,8.734,995.7,26720.0,3.052,0.5,0.5,58.64,3.419,0.5,0.5,94.57,62.48,0.5,0.5,84.24,0.5,0.5,0.5,0.5,12.57,0.5,bottle1,2016-03-01
67,114,2.25,,4377,7178,131.5,1285.0,1179.0,3.613899580238941,19.03,8.654,1032.0,26780.0,2.983,0.5,0.5,45.78,1.761,0.5,135.5,140.6,97.2,0.5,0.5,88.95,0.5,0.5,0.5,0.5,13.91,0.5,bottle1,2016-03-01
68,119,0.5,,4493,7570,19.0,1305.0,1267.0,3.883639328382306,20.42,9.246,956.8,26960.0,2.57,0.5,0.5,28.29,1.673,0.5,0.5,49.81,14.7,0.5,0.5,91.71,0.5,0.5,0.5,0.5,14.57,0.5,bottle1,2016-03-01
69,121,12.23,,4315,7173,145.5,1234.0,1333.0,4.085944139489829,18.8,8.612,980.7,26480.0,3.47,0.5,0.5,529.5,5.995,0.5,8.076,67.42,41.83,0.5,0.5,84.79,0.5,0.5,0.5,0.5,15.29,0.5,bottle1,2016-03-01
70,126,2.99,,4302,7296,10.87,1281.0,1152.0,3.5311385211495003,20.37,8.957,977.6,26410.0,2.987,0.5,0.5,22.59,1.404,0.5,0.5,251.6,92.73,0.5,0.5,85.1,0.5,0.5,0.5,0.5,12.41,0.5,bottle1,2016-03-01
71,127,2.839,,4412,7315,10.75,1357.0,1050.0,3.2184856312560544,18.79,8.551,1031.0,27470.0,2.682,0.5,0.5,28.38,0.5,0.5,4.469,31.98,73.2,0.5,0.5,89.13,0.5,0.5,0.5,0.5,13.35,0.5,bottle1,2016-03-01
72,130,0.5,,4575,7677,4.166,1306.0,1052.0,3.2246160800774946,22.39,9.518,986.6,27580.0,2.246,0.5,0.5,110.5,2.34,0.5,1.403,106.6,507.1,0.5,0.5,92.51,0.5,0.5,0.5,0.5,12.26,0.5,bottle1,2016-03-01
73,132,1.376,,4510,7544,14.88,1323.0,1212.0,3.715051985792703,21.24,9.304,952.2,27590.0,2.659,0.5,0.5,1.603,0.5,0.5,1.096,99.7,39.6,0.5,0.5,91.99,0.5,0.5,0.5,0.5,13.98,0.5,bottle1,2016-03-01
74,135,0.5,,4750,7592,17.73,1401.0,976.5,2.9931916370681306,21.57,10.63,980.3,27250.0,1.979,0.5,0.5,13.07,0.5,0.5,0.5,13.33,751.8,0.5,0.5,90.79,0.5,0.5,2.641,2.65,12.83,0.5,bottle1,2016-03-01
75,137,4.523,,4573,7589,17.0,1575.0,304.8,0.934280400387472,20.33,9.939,1050.0,27570.0,0.5,0.5,0.5,109.5,8.367,0.5,2.074,127.1,1402.0,0.5,0.5,88.22,0.5,0.5,2.008,2.065,12.78,0.5,bottle1,2016-03-01
76,138,5.165,,4531,7374,37.86,1253.0,904.3,2.771882434614143,19.59,9.512,1002.0,27000.0,2.464,0.5,0.5,54.79,25.46,0.5,12.94,460.1,357.9,0.5,0.5,86.06,0.5,0.5,0.5,0.5,12.23,0.5,bottle1,2016-03-01
77,143,0.5,,4541,7481,13.1,1277.0,1109.0,3.3993338714885377,19.17,9.145,1041.0,27420.0,2.744,0.5,0.5,34.23,1.082,0.5,3.615,68.48,122.9,0.5,0.5,85.6,0.5,0.5,0.5,0.5,12.19,0.5,bottle1,2016-03-01
78,144,0.5,,4384,7194,13.61,1241.0,1148.0,3.51887762350662,18.71,8.63,1010.0,26860.0,2.855,0.5,0.5,29.05,0.5,0.5,0.5,40.08,2.721,0.5,0.5,87.14,0.5,0.5,0.5,0.5,13.93,0.5,bottle1,2016-03-01
79,149,0.5,,4429,7274,8.526,1254.0,1062.0,3.255268324184695,19.29,8.701,1026.0,27270.0,2.655,0.5,0.5,75.62,0.5,0.5,1.134,118.7,142.0,0.5,0.5,88.3,0.5,0.5,0.5,0.5,12.53,0.5,bottle1,2016-03-01
80,150,0.5,,4449,7407,5.755,1291.0,1010.0,3.0958766548272525,20.36,8.845,1013.0,27500.0,2.408,0.5,0.5,11.54,0.5,0.5,0.5,426.1,9.858,0.5,0.5,86.47,0.5,0.5,0.5,0.5,12.03,0.5,bottle1,2016-03-01
81,152,7.532,,4444,7435,10.63,1294.0,1246.0,3.819269615757185,20.27,9.191,934.3,26580.0,2.716,0.5,0.5,44.03,0.5,0.5,1.789,57.79,49.48,0.5,0.5,91.21,0.5,0.5,0.5,0.5,13.61,0.5,bottle1,2016-03-01
82,153,0.5,,4356,7372,9.294,1304.0,1139.0,3.491290603810139,20.39,8.848,986.0,27320.0,3.165,0.5,0.5,14.68,0.5,0.5,0.5,31.85,8.224,0.5,0.5,84.73,0.5,0.5,0.5,0.5,11.63,0.5,bottle1,2016-03-01
83,154,22.25,,4252,7296,34.77,1281.0,1197.0,3.6690736196319023,20.48,8.95,989.4,26790.0,3.244,0.5,0.5,379.2,2.688,0.5,2.082,106.3,179.5,0.5,0.5,85.65,0.5,0.5,0.5,0.5,13.46,0.5,bottle1,2016-03-01
84,155,1.534,,4358,7334,15.28,1273.0,1094.0,3.353355505327737,20.84,8.989,991.1,26990.0,3.012,0.5,0.5,49.44,1.446,0.5,2.27,91.49,112.1,0.5,0.5,84.44,0.5,0.5,0.5,0.5,11.97,0.5,bottle1,2016-03-01
85,157,1.776,,4539,7645,7.512,1429.0,861.5,2.6406908298353247,22.56,9.49,958.0,27770.0,1.76,0.5,0.5,94.64,4.802,0.5,1.079,23.99,863.4,0.5,0.5,91.9,0.5,0.5,1.556,1.577,12.94,0.5,bottle1,2016-03-01
86,158,6.326,,4411,7230,13.32,1253.0,1153.0,3.53420374556022,18.82,8.793,1016.0,27100.0,2.794,0.5,0.5,73.49,1.572,0.5,0.5,74.8,20.1,0.5,0.5,88.09,0.5,0.5,0.5,0.5,13.97,0.5,bottle1,2016-03-01
87,159,7.955,,3961,6794,16.1,1335.0,1151.0,3.52807329673878,24.85,11.14,754.7,23840.0,2.581,0.5,0.5,191.9,4.859,0.5,3.387,122.4,500.2,0.5,0.5,78.55,0.5,0.5,0.5,0.5,11.47,0.5,bottle1,2016-03-01
88,162,22.53,,4571,7722,52.37,1377.0,1109.0,3.3993338714885377,22.43,9.446,948.8,27560.0,2.36,0.5,0.5,338.6,5.731,0.5,1.043,166.8,425.8,0.5,0.5,90.87,0.5,0.5,0.5,0.5,13.9,0.5,bottle1,2016-03-01
89,163,2.713,,4455,7464,23.71,1533.0,702.0,2.151787536325476,21.34,9.394,938.0,27320.0,1.535,0.5,0.5,43.14,4.44,0.5,1.075,12.35,1089.0,0.5,0.5,92.67,0.5,0.5,3.51,3.647,13.26,0.5,bottle1,2016-03-01
90,165,0.5,,4124,6931,3.351,1350.0,1000.0,3.065224410720052,26.81,11.01,833.9,25440.0,2.33,0.5,0.5,122.6,6.17,0.5,1.795,10.69,77.94,0.5,0.5,84.17,0.5,0.5,0.5,0.5,11.05,0.5,bottle1,2016-03-01
91,167,57.19,,4599,7591,92.41,1302.0,1318.0,4.039965773329028,21.05,9.597,1032.0,26910.0,2.867,0.5,0.5,189.1,9.32,0.5,0.5,93.27,143.1,0.5,0.5,91.02,0.5,0.5,0.5,0.5,14.55,0.5,bottle1,2016-03-01
92,168,1.822,,4548,7746,13.84,1312.0,1185.0,3.6322909267032615,21.5,9.503,953.2,27350.0,2.511,0.5,0.5,26.52,1.247,0.5,1.017,119.2,96.66,0.5,0.5,88.2,0.5,0.5,0.5,0.5,11.5,0.5,bottle1,2016-03-01
93,169,37.25,,5830,9038,325.9,2775.0,482.2,1.478051210849209,15.19,9.222,1082.0,21690.0,1.914,0.5,0.5,746.0,14.47,0.5,2.715,147.0,463.4,0.5,0.5,75.26,2.259,0.5,1.07,1.075,13.15,0.5,bottle1,2016-03-01
94,171,0.5,,4222,6937,11.91,1280.0,1179.0,3.613899580238941,20.52,9.206,987.5,26440.0,2.866,0.5,0.5,37.39,0.5,0.5,0.5,59.97,37.02,0.5,0.5,85.8,0.5,0.5,0.5,0.5,12.7,0.5,bottle1,2016-03-01
95,172,0.5,,4604,7519,12.99,1291.0,1233.0,3.7794216984178237,21.3,9.962,966.0,27300.0,2.618,0.5,0.5,11.86,0.5,0.5,0.5,70.4,17.62,0.5,0.5,92.49,0.5,0.5,0.5,0.5,13.77,0.5,bottle1,2016-03-01
96,174,5.195,,4415,7421,11.02,1283.0,1107.0,3.3932034226670975,19.83,8.871,1017.0,27340.0,2.899,0.5,0.5,15.45,0.5,0.5,1.937,32.12,90.04,0.5,0.5,86.03,0.5,0.5,0.5,0.5,11.6,0.5,bottle1,2016-03-01
97,178,0.5,,4370,7256,17.47,1317.0,1190.0,3.647617048756862,20.05,8.8,1030.0,27580.0,3.067,0.5,0.5,14.92,0.5,0.5,0.5,50.36,94.67,0.5,0.5,89.94,0.5,0.5,0.5,0.5,14.23,0.5,bottle1,2016-03-01
98,179,2.28,,4349,7329,17.72,1313.0,1102.0,3.377877300613497,19.65,8.659,1001.0,27290.0,2.921,0.5,0.5,77.91,1.424,0.5,0.5,54.3,23.28,0.5,0.5,88.65,0.5,0.5,0.5,0.5,13.34,0.5,bottle1,2016-03-01
99,192,10.49,,4372,7346,13.84,1272.0,1155.0,3.5403341943816597,19.53,8.993,1004.0,27030.0,3.039,0.5,0.5,12.17,1.367,0.5,1.145,37.3,93.5,0.5,0.5,85.57,0.5,0.5,0.5,0.5,12.68,0.5,bottle1,2016-03-01
100,195,0.5,,4361,7322,22.04,1312.0,1013.0,3.105072328059413,19.64,8.692,989.5,26810.0,2.68,0.5,0.5,59.17,2.447,0.5,2.344,62.78,175.3,0.5,0.5,83.83,0.5,0.5,0.5,0.5,10.93,0.5,bottle1,2016-03-01
101,200,0.5,,4493,7537,9.76,1307.0,1258.0,3.8560523086858254,20.92,9.322,955.1,27590.0,2.633,0.5,0.5,5.421,0.5,0.5,0.5,27.56,4.485,0.5,0.5,90.6,0.5,0.5,0.5,0.5,12.88,0.5,bottle1,2016-03-01
102,201,2.456,,4449,7514,19.6,1431.0,782.8,2.399457668711656,20.98,9.243,1025.0,25800.0,1.668,0.5,0.5,174.6,6.546,0.5,2.503,19.19,598.7,0.5,0.5,85.53,0.5,0.5,1.598,1.546,11.95,0.5,bottle1,2016-03-01
103,202,23.15,,4526,7424,33.87,1328.0,1025.0,3.141855020988053,19.9,9.021,1024.0,27690.0,2.671,0.5,0.5,158.6,4.769,0.5,7.182,132.4,140.7,0.5,0.5,87.8,0.5,0.5,0.5,0.5,13.56,0.5,bottle1,2016-03-01
104,205,25.81,,4437,7353,75.13,1441.0,709.6,2.175083241846949,20.03,9.003,1010.0,27050.0,3.212,0.5,0.5,390.6,14.15,0.5,1.799,36.25,1397.0,0.5,0.5,87.8,0.5,0.5,3.237,3.221,13.87,0.5,bottle1,2016-03-01
105,210,0.5,,4246,7267,11.59,1245.0,1196.0,3.6660083952211826,20.19,8.972,977.9,26450.0,3.082,0.5,0.5,15.77,1.363,0.5,4.79,5.244,42.69,0.5,0.5,83.69,0.5,0.5,0.5,0.5,12.0,0.5,bottle1,2016-03-01
106,212,0.5,,4366,7320,5.621,1287.0,853.1,2.614942944785277,19.21,8.53,993.7,27490.0,2.4,0.5,0.5,92.41,6.311,0.5,1.377,27.46,292.8,0.5,0.5,84.79,0.5,0.5,1.412,1.397,11.18,0.5,bottle1,2016-03-01
107,214,0.5,,4578,7697,17.0,1331.0,1153.0,3.53420374556022,22.73,9.728,957.9,27960.0,2.394,0.5,0.5,19.26,0.5,0.5,0.5,15.03,32.38,0.5,0.5,92.02,0.5,0.5,0.5,0.5,12.97,0.5,bottle1,2016-03-01
108,215,0.5,,4862,7544,18.57,1287.0,1112.0,3.4085295447206976,19.18,10.11,1137.0,27900.0,2.723,0.5,0.5,77.28,1.411,0.5,0.5,43.44,16.89,0.5,0.5,92.25,0.5,0.5,0.5,0.5,13.84,0.5,bottle1,2016-03-01
109,216,0.5,,4574,7580,13.57,1318.0,1228.0,3.7640955763642236,21.6,9.544,953.9,27050.0,2.613,0.5,0.5,28.33,1.29,0.5,0.5,32.46,16.88,0.5,0.5,90.84,0.5,0.5,0.5,0.5,12.74,0.5,bottle1,2016-03-01
110,218,2.513,,4352,7281,17.34,1228.0,1180.0,3.6169648046496614,19.5,8.686,994.5,26980.0,3.128,0.5,0.5,20.81,0.5,0.5,0.5,51.06,25.28,0.5,0.5,87.94,0.5,0.5,0.5,0.5,13.38,0.5,bottle1,2016-03-01
111,219,1.333,,4352,7398,37.18,1232.0,1175.0,3.6016386825960613,19.45,8.637,992.7,26780.0,3.358,0.5,0.5,53.48,2.011,0.5,1.19,50.4,196.9,0.5,0.5,85.47,0.5,0.5,0.5,0.5,12.64,0.5,bottle1,2016-03-01
112,220,3.152,,4407,7313,27.23,1299.0,1126.0,3.4514426864707786,19.27,8.605,1012.0,27710.0,3.242,0.5,0.5,153.4,2.751,0.5,0.5,110.8,8.254,0.5,0.5,86.26,0.5,0.5,0.5,0.5,12.04,0.5,bottle1,2016-03-01
113,222,1.36,,4517,7448,17.2,1241.0,1142.0,3.5004862770422998,20.27,9.206,1032.0,27510.0,2.817,0.5,0.5,19.02,1.133,0.5,3.261,5.354,35.93,0.5,0.5,86.39,0.5,0.5,0.5,0.5,12.43,0.5,bottle1,2016-03-01
114,224,1.356,,4375,7269,44.75,1221.0,1136.0,3.482094930577979,18.24,8.534,1001.0,26630.0,2.877,0.5,0.5,80.78,5.612,0.5,2.866,23.36,205.3,0.5,0.5,84.0,0.5,0.5,0.5,0.5,12.7,0.5,bottle1,2016-03-01
115,226,8.916,,4344,7201,86.96,1274.0,1405.0,4.306640297061674,19.24,8.546,1005.0,26890.0,3.668,0.5,0.5,1170.0,14.14,0.5,1.07,158.3,929.8,0.5,0.5,89.39,0.5,0.5,0.5,0.5,16.15,0.5,bottle1,2016-03-01
